fix 0 all npt temp ${T0}. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. 0.2000000000000000111
run 500000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Per MPI rank memory allocation (min/avg/max) = 4.236 | 4.236 | 4.236 Mbytes
   Step         PotEng         Volume        Density         Press           Temp          TotEng        Enthalpy   
    234400  -6394.3647      58966.664      1.4219523      804.66632      1066.7273     -6156.2367     -6126.6217    
    234500  -6406.3         58784.363      1.426362       241.38165      1096.2772     -6161.5755     -6152.7191    
    234600  -6416.8927      58035.603      1.4447646      1047.4628      1055.9029     -6181.1811     -6143.2388    
    234700  -6404.8072      58913.282      1.4232408     -177.83555      1081.7553     -6163.3245     -6169.8637    
    234800  -6403.9324      58426.417      1.4351005     -227.17814      1103.5383     -6157.587      -6165.8715    
    234900  -6407.8907      58144.036      1.4420702     -199.41799      1067.5821     -6169.5719     -6176.8089    
    235000  -6399.8997      58746.212      1.4272883     -192.63925      1100.7696     -6154.1724     -6161.2358    
    235100  -6399.1334      58204.921      1.4405618      1103.1936      1098.9395     -6153.8146     -6113.7371    
    235200  -6412.6856      58072.242      1.443853       539.86938      1067.3739     -6174.4133     -6154.8452    
    235300  -6400.505       59124.249      1.4181623      145.20041      1086.8084     -6157.8943     -6152.536     
    235400  -6393.2123      58889.371      1.4238186      400.26983      1103.4594     -6146.8845     -6132.1723    
    235500  -6405.4395      59205.702      1.4162113     -39.776075      1084.0536     -6163.4437     -6164.9136    
    235600  -6397.3177      59379.11       1.4120754      428.34424      1102.491      -6151.2061     -6135.331     
    235700  -6409.6992      59070.686      1.4194483     -428.36083      1113.0394     -6161.2329     -6177.0261    
    235800  -6402.6969      58088.626      1.4434458      168.42915      1110.9652     -6154.6936     -6148.587     
    235900  -6408.2417      58227.341      1.4400071      979.33914      1081.1726     -6166.8891     -6131.2973    
    236000  -6403.8163      59003.816      1.421057       549.7822       1096.4913     -6159.0441     -6138.7971    
    236100  -6397.5409      59556.537      1.4078687      316.52041      1117.5998     -6148.0566     -6136.2908    
    236200  -6400.8003      59435.681      1.4107314      261.84987      1081.7513     -6159.3185     -6149.6047    
    236300  -6400.5646      59524.299      1.4086312      318.19921      1078.9877     -6159.6997     -6147.8779    
    236400  -6402.5224      59052.076      1.4198956      544.46553      1120.2445     -6152.4477     -6132.3801    
    236500  -6412.4067      58931.349      1.4228044     -710.53705      1089.2996     -6169.2399     -6195.3749    
    236600  -6403.5147      58967.769      1.4219257      256.35177      1106.4293     -6156.524      -6147.089     
    236700  -6403.4064      59059.982      1.4197056      454.61664      1129.1815     -6151.3366     -6134.5784    
    236800  -6407.9682      59146.453      1.41763       -229.8473       1081.6404     -6166.5111     -6174.9962    
    236900  -6405.4794      58811.015      1.4257156      1070.8916      1089.8442     -6162.191      -6122.8819    
    237000  -6405.8473      58557.878      1.4318788      350.78771      1131.2078     -6153.3252     -6140.5043    
    237100  -6400.7613      58861.566      1.4244912     -494.98547      1064.1011     -6163.2196     -6181.4047    
    237200  -6396.0395      59164.824      1.4171898      449.47247      1095.3484     -6151.5224     -6134.9243    
    237300  -6388.8763      59630.788      1.4061156     -147.67468      1063.7733     -6151.4078     -6156.904     
    237400  -6406.2636      59468.234      1.4099592     -9.3608961      1059.3707     -6169.7778     -6170.1253    
    237500  -6397.6524      59809.929      1.4019041     -840.71382      1071.7598     -6158.401      -6189.7852    
    237600  -6395.1273      58863.421      1.4244463      1115.4812      1069.4655     -6156.3881     -6115.4057    
    237700  -6408.9103      59393.665      1.4117294     -211.16996      1074.5307     -6169.0403     -6176.8685    
    237800  -6400.9946      59489.8        1.4094481     -330.96829      1117.2777     -6151.5821     -6163.8712    
    237900  -6396.0597      59047.902      1.419996      -686.78587      1107.2063     -6148.8956     -6174.2069    
    238000  -6407.7244      58506.008      1.4331483      262.97069      1083.59       -6165.8322     -6156.2294    
    238100  -6399.4964      59453.712      1.4103036      276.02019      1112.9174     -6151.0574     -6140.8148    
    238200  -6403.94        59274.245      1.4145736     -610.81051      1077.5759     -6163.3903     -6185.9879    
    238300  -6409.9993      58735.428      1.4275504     -79.360815      1114.8642     -6161.1256     -6164.035     
    238400  -6388.9931      60206.111      1.3926789      59.125462      1111.0204     -6140.9775     -6138.7557    
    238500  -6387.0015      60207.006      1.3926583      646.51475      1082.167      -6145.4269     -6121.132     
    238600  -6393.371       60578.872      1.3841093      205.06826      1074.0658     -6153.6048     -6145.8511    
    238700  -6400.8857      59394.952      1.4116988      851.9295       1095.8024     -6156.2672     -6124.685     
    238800  -6399.7074      60019.557      1.3970077     -772.21095      1065.9934     -6161.7433     -6190.6713    
    238900  -6404.5251      58967.165      1.4219402      554.03964      1093.4561     -6160.4304     -6140.0393    
    239000  -6401.2695      60718.985      1.3809154     -636.4589       1097.7751     -6156.2106     -6180.331     
    239100  -6386.5984      59942.47       1.3988043      242.89594      1114.3083     -6137.8488     -6128.7613    
    239200  -6402.0187      59695.371      1.4045944     -88.139062      1123.5211     -6151.2125     -6154.4965    
    239300  -6401.0179      59101.687      1.4187037      310.76011      1116.9326     -6151.6825     -6140.2191    
    239400  -6404.1855      59321.962      1.4134358     -139.11002      1059.1905     -6167.74       -6172.8907    
    239500  -6404.5366      58179.947      1.4411801      1520.5122      1104.9444     -6157.8774     -6102.6629    
    239600  -6402.4736      58944.773      1.4224804     -237.52771      1058.7617     -6166.1238     -6174.8626    
    239700  -6398.7091      59629.481      1.4061465     -588.1831       1095.303      -6154.2022     -6176.093     
    239800  -6397.6021      59309.429      1.4137345      499.92877      1130.8522     -6145.1594     -6126.653     
    239900  -6406.5297      59298.55       1.4139938      168.10863      1111.7206     -6158.3578     -6152.1359    
    240000  -6409.4367      59558.845      1.4078141      49.013972      1092.9093     -6165.4641     -6163.642     
    240100  -6398.4733      59261.336      1.4148818      875.42013      1108.3707     -6151.0492     -6118.6691    
    240200  -6399.9297      60184.881      1.3931702     -171.84938      1085.9412     -6157.5126     -6163.9681    
    240300  -6399.7458      58641.699      1.4298321      787.11515      1112.3081     -6151.4427     -6122.6333    
    240400  -6407.0637      58932.893      1.4227671      298.19389      1112.6505     -6158.6842     -6147.7157    
    240500  -6390.7974      59680.391      1.404947      -216.80457      1117.6019     -6141.3126     -6149.3884    
    240600  -6398.2016      59556.969      1.4078585      459.30307      1086.3463     -6155.6941     -6138.6206    
    240700  -6403.1269      59686.859      1.4047947     -535.13561      1104.296      -6156.6124     -6176.5482    
    240800  -6407.2108      58793.252      1.4261464      518.48642      1062.1776     -6170.0985     -6151.0722    
    240900  -6404.5999      58960.613      1.4220982      149.79546      1093.2815     -6160.5442     -6155.0317    
    241000  -6398.9621      59393.563      1.4117318      114.7246       1111.9044     -6150.7491     -6146.4962    
    241100  -6397.1913      60295.337      1.390618      -487.94854      1075.9778     -6156.9984     -6175.3615    
    241200  -6408.252       59582.274      1.4072605     -501.46941      1065.0545     -6170.4975     -6189.1463    
    241300  -6397.6488      59797.832      1.4021877     -135.03466      1106.8981     -6150.5534     -6155.5933    
    241400  -6390.3437      59228.919      1.4156562      4.4002833      1055.7357     -6154.6694     -6154.5067    
    241500  -6386.7942      59728.264      1.4038209     -254.2196       1103.034      -6140.5614     -6150.0386    
    241600  -6403.3959      58914.519      1.4232109      414.95933      1119.9763     -6153.381      -6138.1223    
    241700  -6400.2475      59098.965      1.4187691     -855.30557      1088.8618     -6157.1784     -6188.7278    
    241800  -6401.032       59030.841      1.4204064     -386.35447      1088.2569     -6158.098      -6172.3329    
    241900  -6402.9746      59262.155      1.4148622     -838.24567      1075.26       -6162.9418     -6193.9473    
    242000  -6402.5051      58884.396      1.4239389      492.3975       1127.3763     -6150.8383     -6132.7414    
    242100  -6401.4974      59678.645      1.4049881     -580.03614      1081.6869     -6160.0299     -6181.6354    
    242200  -6402.4125      59405.379      1.411451      -240.35547      1083.0136     -6160.6489     -6169.5608    
    242300  -6399.4886      58632.545      1.4300553      511.51983      1087.5669     -6156.7086     -6137.9892    
    242400  -6402.3295      59538.477      1.4082957     -1186.1786      1092.897      -6158.3596     -6202.4392    
    242500  -6405.3966      58817.283      1.4255637      357.6628       1121.7644     -6154.9826     -6141.8525    
    242600  -6414.818       58428.724      1.4350439     -35.300889      1120.7907     -6164.6213     -6165.9087    
    242700  -6411.3867      58399.786      1.435755       404.79848      1069.8341     -6172.5652     -6157.8101    
    242800  -6407.3525      58905.709      1.4234237      432.37436      1119.1607     -6157.5197     -6141.623     
    242900  -6398.2673      59455.249      1.4102671     -403.33399      1124.7303     -6147.1912     -6162.1585    
    243000  -6403.3635      59482.037      1.409632      -36.238158      1078.5592     -6162.5943     -6163.9396    
    243100  -6394.631       59315.599      1.4135874     -438.08372      1121.1648     -6144.3509     -6160.5696    
    243200  -6407.2133      58504.019      1.433197       437.2961       1104.7781     -6160.5912     -6144.6232    
    243300  -6405.7592      58718.143      1.4279706     -83.199771      1060.7027     -6168.9761     -6172.0253    
    243400  -6407.5442      58022.027      1.4451026      1024.7439      1100.6948     -6161.8336     -6124.723     
    243500  -6414.1747      58495.53       1.433405      -128.8145       1118.3326     -6164.5268     -6169.2298    
    243600  -6410.4483      58403.335      1.4356677      297.20382      1115.4893     -6161.4351     -6150.6013    
    243700  -6404.1203      59145.271      1.4176583     -93.830751      1107.46       -6156.8995     -6160.3633    
    243800  -6403.5194      58781.907      1.4264216      307.26789      1120.8621     -6153.3068     -6142.0335    
    243900  -6410.6357      57990.716      1.4458829      550.64302      1053.656      -6175.4257     -6155.4952    
    244000  -6403.4577      59078.156      1.4192688     -88.394399      1116.26       -6154.2725     -6157.5319    
    244100  -6403.0376      58683.4        1.4288161      933.43141      1105.6765     -6156.2149     -6122.0259    
    244200  -6401.8479      59009.939      1.4209095      886.30707      1102.9491     -6155.6341     -6122.9904    
    244300  -6397.0636      59822.214      1.4016162     -1203.7016      1135.634      -6143.5535     -6188.4974    
    244400  -6398.7077      59016.501      1.4207515      108.12876      1095.7133     -6154.1092     -6150.1262    
    244500  -6401.1501      59062.319      1.4196494     -747.77941      1074.9626     -6161.1838     -6188.7498    
    244600  -6408.1225      59229.713      1.4156372      195.52573      1109.0915     -6160.5375     -6153.3092    
    244700  -6402.3893      58568.31       1.4316238      1029.5043      1147.0819     -6146.3236     -6108.6896    
    244800  -6408.1002      58460.554      1.4342625     -426.08906      1078.02       -6167.4514     -6182.9986    
    244900  -6408.0384      58487.112      1.4336113      705.26697      1117.9136     -6158.484      -6132.7384    
    245000  -6391.578       59704.898      1.4043703     -836.77779      1107.4061     -6144.3692     -6175.5516    
    245100  -6402.139       58562.653      1.431762       500.22062      1079.7947     -6161.094      -6142.81      
    245200  -6408.79        58708.052      1.4282161     -221.74261      1106.2306     -6161.8436     -6169.9688    
    245300  -6395.9868      59481.748      1.4096389     -338.02126      1097.8084     -6150.9205     -6163.4698    
    245400  -6411.1097      58598.694      1.4308814     -12.958592      1105.6392     -6164.2953     -6164.7693    
    245500  -6406.38        57891.788      1.4483537     -135.97306      1105.1489     -6159.6751     -6164.5882    
    245600  -6399.9857      59301.981      1.413912      -1263.2293      1062.3446     -6162.8361     -6209.5925    
    245700  -6396.9899      58558.896      1.4318539      897.92687      1110.5366     -6149.0823     -6116.2635    
    245800  -6401.2011      58859.539      1.4245403     -6.7593466      1111.2909     -6153.1251     -6153.3734    
    245900  -6406.177       59370.145      1.4122887     -16.291224      1060.889      -6169.3523     -6169.956     
    246000  -6400.2578      59336.518      1.4130891      361.34578      1108.5805     -6152.7869     -6139.4045    
    246100  -6398.5049      59921.154      1.3993019     -310.95619      1101.1585     -6152.6908     -6164.3206    
    246200  -6401.0678      59933.318      1.3990179     -99.490449      1093.7355     -6156.9107     -6160.6324    
    246300  -6393.687       60284.841      1.3908602     -724.06564      1093.9364     -6149.4851     -6176.7294    
    246400  -6393.7223      59195.573      1.4164536      827.21834      1108.7332     -6146.2173     -6115.6541    
    246500  -6405.0485      59462.668      1.4100912     -339.83752      1090.1091     -6161.701      -6174.3136    
    246600  -6396.2752      59607.977      1.4066537     -744.59479      1121.58       -6145.9024     -6173.6046    
    246700  -6402.1612      58257.573      1.4392598      49.011159      1091.5314     -6158.4962     -6156.7141    
    246800  -6407.2396      58367.692      1.4365444      169.59934      1097.8813     -6162.157      -6155.9785    
    246900  -6401.3123      59375.242      1.4121674     -282.58566      1104.0655     -6154.8492     -6165.3216    
    247000  -6397.9701      59563.998      1.4076923      650.63684      1115.2615     -6149.0078     -6124.8191    
    247100  -6396.6158      59484.635      1.4095705      374.75365      1085.4711     -6154.3036     -6140.39      
    247200  -6410.6609      58673.816      1.4290494      761.38973      1096.3298     -6165.9247     -6138.0416    
    247300  -6412.5786      58290.24       1.4384532     -421.79956      1083.7537     -6170.6498     -6185.9956    
    247400  -6403.9384      58558.767      1.431857      -476.15922      1086.8531     -6161.3177     -6178.7211    
    247500  -6396.2011      58725.195      1.4277991     -532.40066      1127.6663     -6144.4696     -6163.9839    
    247600  -6407.6531      58040.843      1.4446341      1101.7358      1103.2143     -6161.38       -6121.4683    
    247700  -6402.7595      58867.137      1.4243564     -509.99553      1126.5356     -6151.2805     -6170.0187    
    247800  -6401.9671      59043.924      1.4200917      190.67933      1128.4751     -6150.055      -6143.028     
    247900  -6406.7429      58895.685      1.423666       449.97139      1113.0705     -6158.2696     -6141.7288    
    248000  -6398.9172      60349.09       1.3893794     -1128.6731      1128.5894     -6146.9796     -6189.4933    
    248100  -6401.6         59395.788      1.411679       498.79208      1089.2152     -6158.452      -6139.9608    
    248200  -6401.7298      59867.066      1.4005661      62.882566      1092.3805     -6157.8752     -6155.5256    
    248300  -6396.3439      60017.239      1.3970617      38.838207      1111.4249     -6148.238      -6146.7831    
    248400  -6407.6351      58761.377      1.42692        545.87863      1092.166      -6163.8284     -6143.8078    
    248500  -6401.5882      59310.252      1.4137148     -560.17355      1088.8128     -6158.53       -6179.2668    
    248600  -6411.7546      58193.343      1.4408484      168.49554      1064.2784     -6174.1734     -6168.0534    
    248700  -6406.6005      58605.587      1.4307131     -155.07571      1105.9387     -6159.7193     -6165.3918    
    248800  -6402.1036      58419.165      1.4352787      99.462258      1081.437      -6160.692      -6157.0653    
    248900  -6400.597       59266.798      1.4147514     -491.49705      1125.3133     -6149.3907     -6167.5719    
    249000  -6398.9445      58772.398      1.4266524     -126.79646      1086.2796     -6156.4518     -6161.1031    
    249100  -6403.3406      59198.415      1.4163856     -358.30469      1086.834      -6160.7242     -6173.9631    
    249200  -6401.4842      59369.076      1.4123141      152.33552      1125.4857     -6150.2395     -6144.5946    
    249300  -6412.4221      58919.553      1.4230893      472.95788      1094.0095     -6168.2039     -6150.811     
    249400  -6407.5752      59801.271      1.402107      -402.43575      1104.7895     -6160.9505     -6175.9714    
    249500  -6409.1959      59130.868      1.4180036     -181.65632      1097.8277     -6164.1253     -6170.8297    
    249600  -6398.8605      58650.259      1.4296234     -178.42519      1119.5852     -6148.9329     -6155.4645    
    249700  -6405.5329      58875.342      1.4241579     -435.93836      1095.9069     -6160.8911     -6176.9106    
    249800  -6399.3262      59013.019      1.4208353     -1990.832       1053.0134     -6164.2596     -6237.588     
    249900  -6401.2449      58071.475      1.4438721      910.54872      1148.115      -6144.9485     -6111.9454    
    250000  -6401.6339      59074.836      1.4193486     -546.92202      1069.5656     -6162.8723     -6183.0382    
    250100  -6405.09        58765.489      1.4268201      372.87261      1093.9178     -6160.8923     -6147.2159    
    250200  -6391.4827      59993.267      1.3976199     -630.67193      1099.9391     -6145.9408     -6169.5562    
    250300  -6404.8016      58917.507      1.4231387     -153.66944      1132.7054     -6151.9452     -6157.5961    
    250400  -6404.1656      57927.529      1.44746        1371.9332      1108.2866     -6156.7603     -6107.1573    
    250500  -6409.0697      58348.08       1.4370273     -874.08314      1084.62       -6166.9475     -6198.7799    
    250600  -6398.1456      58831.24       1.4252255      978.89225      1121.1434     -6147.8702     -6111.9257    
    250700  -6393.9921      59198.578      1.4163817     -389.54128      1100.9679     -6148.2205     -6162.6136    
    250800  -6404.0844      58641.548      1.4298358     -93.3139        1124.5818     -6153.0414     -6156.4568    
    250900  -6408.7059      58119.469      1.4426798      249.29402      1073.745      -6169.0114     -6159.9682    
    251000  -6401.4644      59316.341      1.4135697     -929.33753      1108.7483     -6153.956      -6188.3623    
    251100  -6407.0867      58446.293      1.4346125     -50.07154       1101.2347     -6161.2556     -6163.0822    
    251200  -6402.7625      59110.492      1.4184924     -630.7384       1115.9033     -6153.6569     -6176.9272    
    251300  -6403.5074      58751.5        1.4271599      509.79772      1123.6963     -6152.6621     -6133.968     
    251400  -6411.9787      58416.288      1.4353494      51.955614      1059.1392     -6175.5447     -6173.6503    
    251500  -6401.297       58824.79       1.4253818     -564.25185      1074.0685     -6161.5303     -6182.2471    
    251600  -6405.6683      57956.185      1.4467444      278.98386      1099.4339     -6160.2392     -6150.1474    
    251700  -6412.8365      58230.334      1.4399331      78.134898      1074.6632     -6172.937      -6170.0972    
    251800  -6407.9927      58776.323      1.4265571      134.68632      1104.4215     -6161.4502     -6156.5092    
    251900  -6400.8894      58650.466      1.4296184      281.72225      1076.595      -6160.5586     -6150.2457    
    252000  -6399.755       58774.022      1.426613       424.53562      1113.26       -6151.2394     -6135.6658    
    252100  -6402.8055      59259.014      1.4149372     -742.31118      1069.9456     -6163.9591     -6191.4146    
    252200  -6405.4219      58058.164      1.4442031      379.19667      1137.8617     -6151.4144     -6137.6735    
    252300  -6413.5851      58431.326      1.43498       -93.171845      1086.6849     -6171.002      -6174.4       
    252400  -6409.6409      58765.554      1.4268186     -379.29353      1119.7024     -6159.6872     -6173.5991    
    252500  -6396.6283      58947.691      1.42241        404.67945      1105.0294     -6149.9501     -6135.061     
    252600  -6400.4724      59447.051      1.4104616     -325.49878      1059.1247     -6164.0416     -6176.1189    
    252700  -6390.1519      59546.745      1.4081002      411.21828      1104.2589     -6143.6457     -6128.3623    
    252800  -6399.1941      59310.208      1.4137159      798.28748      1069.8859     -6160.3611     -6130.8096    
    252900  -6400.5249      59332.663      1.4131809     -263.29728      1096.869      -6155.6684     -6165.4189    
    253000  -6394.2537      59685.411      1.4048288      533.7262       1079.2735     -6153.325      -6133.4423    
    253100  -6397.0988      59477.721      1.4097343     -401.21371      1101.2864     -6151.2562     -6166.1505    
    253200  -6408.8003      59202.958      1.4162769     -431.63664      1110.5166     -6160.8972     -6176.8468    
    253300  -6397.3893      59930.15       1.3990918     -166.68761      1130.435      -6145.0398     -6151.2748    
    253400  -6398.7401      60256.333      1.3915182     -683.56644      1092.6448     -6154.8266     -6180.5348    
    253500  -6412.0014      59772.477      1.4027825      304.9853       1082.1685     -6170.4265     -6159.0484    
    253600  -6394.3722      59894.862      1.3999161     -87.587436      1091.925      -6150.6193     -6153.8936    
    253700  -6404.0733      59304.957      1.4138411      516.88128      1101.6419     -6158.1513     -6139.0188    
    253800  -6398.1425      59041.809      1.4201425      559.05901      1079.8742     -6157.0797     -6136.4778    
    253900  -6406.2014      59139.446      1.4177979      198.8178       1130.5727     -6153.8211     -6146.4823    
    254000  -6395.9067      60134.934      1.3943274     -606.40421      1093.2015     -6151.8688     -6174.6292    
    254100  -6401.8385      59504.406      1.4091021      317.72863      1101.0326     -6156.0525     -6144.2521    
    254200  -6405.757       59086.973      1.419057       373.85627      1104.9227     -6159.1026     -6145.3151    
    254300  -6391.0346      59791.557      1.4023348     -386.81031      1078.6887     -6150.2365     -6164.6719    
    254400  -6394.9363      59585.94       1.407174      -305.19696      1068.528      -6156.4063     -6167.7568    
    254500  -6403.8717      59056.22       1.419796      -185.10608      1109.0604     -6156.2936     -6163.1166    
    254600  -6408.1495      59567.165      1.4076175     -409.13125      1136.675      -6154.4069     -6169.618     
    254700  -6407.3229      58983.486      1.4215468     -719.04273      1083.096      -6165.5409     -6192.0122    
    254800  -6403.5297      58457.822      1.4343296      1047.0277      1086.2289     -6161.0483     -6122.846     
    254900  -6398.6677      59148.081      1.4175909     -132.47475      1112.7423     -6150.2677     -6155.1584    
    255000  -6411.5527      59015.245      1.4207818      282.43415      1112.3857     -6163.2323     -6152.829     
    255100  -6404.4102      59321.548      1.4134456      644.19104      1106.2483     -6157.4599     -6133.6084    
    255200  -6400.3183      60166.75       1.39359       -527.4845       1085.3166     -6158.0406     -6177.8493    
    255300  -6411.698       58905.548      1.4234276      879.0835       1112.0322     -6163.4565     -6131.1362    
    255400  -6405.976       58955.278      1.4222269      163.62104      1126.9053     -6154.4144     -6148.3936    
    255500  -6407.1294      59156.74       1.4173834     -232.50987      1124.8121     -6156.0351     -6164.62      
    255600  -6410.0159      58950.874      1.4223332      14.495936      1116.448      -6160.7887     -6160.2553    
    255700  -6397.4949      59130.934      1.418002      -232.21435      1108.1609     -6150.1176     -6158.6879    
    255800  -6405.0658      59350.602      1.4127537     -300.61557      1098.3143     -6159.8866     -6171.0225    
    255900  -6408.505       59118.411      1.4183024      26.414747      1098.6684     -6163.2467     -6162.2721    
    256000  -6403.2941      58850.67       1.424755       662.02035      1132.3634     -6150.514      -6126.1969    
    256100  -6405.5859      58808.455      1.4257777      34.394901      1045.378      -6172.2238     -6170.9614    
    256200  -6402.8087      59101.99       1.4186965      1181.1223      1124.2195     -6151.8466     -6108.2767    
    256300  -6394.5713      60211.545      1.3925533     -1261.551       1079.207      -6153.6574     -6201.0679    
    256400  -6409.4307      59125.951      1.4181215      940.60664      1104.7642     -6162.8117     -6128.1       
    256500  -6409.5572      59036.358      1.4202737     -433.05542      1082.0634     -6168.0058     -6183.9628    
    256600  -6406.8344      59042.187      1.4201334      227.51622      1128.1872     -6154.9866     -6146.6024    
    256700  -6406.5097      59109.444      1.4185175     -111.0874       1109.4222     -6158.8509     -6162.9493    
    256800  -6412.6482      59109.945      1.4185055     -435.49093      1095.504      -6168.0963     -6184.1631    
    256900  -6401.0434      58486.718      1.433621       287.0198       1105.9688     -6154.1555     -6143.678     
    257000  -6403.7646      58786.664      1.4263062      102.10692      1085.3189     -6161.4864     -6157.7399    
    257100  -6394.4782      59132.498      1.4179645     -128.5079       1073.6201     -6154.8115     -6159.5544    
    257200  -6400.0824      59450.77       1.4103734     -765.1262       1110.1508     -6152.2609     -6180.6519    
    257300  -6415.0664      58421.095      1.4352313     -139.15179      1140.3896     -6160.4946     -6165.5686    
    257400  -6408.4518      58725.129      1.4278007     -441.84618      1103.9967     -6162.0041     -6178.1992    
    257500  -6405.4362      58054.867      1.4442852      1388.2078      1113.6804     -6156.8268     -6106.5251    
    257600  -6408.6009      58456.628      1.4343589      79.501482      1086.1363     -6166.1402     -6163.2395    
    257700  -6411.1161      58453.502      1.4344356     -595.79365      1122.8304     -6160.4641     -6182.2009    
    257800  -6404.3803      58961.537      1.4220759      709.80937      1097.4369     -6159.3969     -6133.2753    
    257900  -6394.2777      59668.723      1.4052217     -768.7893       1074.9201     -6154.3209     -6182.9523    
    258000  -6394.3474      59401.091      1.4115529      90.721969      1092.9183     -6150.3728     -6147.0093    
    258100  -6397.813       59001.929      1.4211024      67.413033      1096.0099     -6153.1482     -6150.6657    
    258200  -6414.3362      57976.341      1.4462414      261.55125      1103.3011     -6168.0438     -6158.5793    
    258300  -6397.6503      59212.387      1.4160514     -634.89878      1112.3662     -6149.3342     -6172.7985    
    258400  -6399.4443      58843.273      1.424934      -220.92842      1099.8303     -6153.9267     -6162.0407    
    258500  -6405.7578      58423.141      1.435181       447.21759      1088.8689     -6162.6872     -6146.3794    
    258600  -6407.3487      58740.949      1.4274162     -154.63823      1102.6524     -6161.2011     -6166.8706    
    258700  -6413.479       58733.742      1.4275914     -157.07223      1114.1148     -6164.7726     -6170.5307    
    258800  -6412.6344      58907.681      1.4233761     -982.56902      1112.6846     -6164.2473     -6200.3737    
    258900  -6408.2065      57869.082      1.448922       804.40263      1142.6117     -6153.1387     -6124.0845    
    259000  -6410.9298      58460.251      1.43427       -304.89357      1102.974      -6164.7104     -6175.8354    
    259100  -6410.2691      58748.751      1.4272267      96.459834      1087.2626     -6167.557      -6164.02      
    259200  -6407.8539      59810.029      1.4019018     -106.34912      1118.819      -6158.0974     -6162.0675    
    259300  -6398.439       58938.054      1.4226425     -271.23786      1131.8028     -6145.7841     -6155.7619    
    259400  -6403.0701      59001.123      1.4211218     -108.86368      1100.4744     -6157.4087     -6161.4177    
    259500  -6407.3136      58979.028      1.4216542      240.3557       1107.192      -6160.1526     -6151.3047    
    259600  -6401.8439      58822          1.4254494     -269.12881      1084.6893     -6159.7062     -6169.5869    
    259700  -6407.6659      57921.953      1.4475994      273.60002      1049.6138     -6173.3582     -6163.467     
    259800  -6404.4515      59149.206      1.417564      -817.00374      1097.2684     -6159.5058     -6189.668     
    259900  -6404.4954      59170.852      1.4170454     -542.29342      1109.1623     -6156.8946     -6176.9223    
    260000  -6405.5789      58763.919      1.4268583     -11.570657      1042.8865     -6172.7729     -6173.1973    
    260100  -6399.6362      59276.836      1.4145118      101.77232      1088.5796     -6156.6301     -6152.8648    
    260200  -6393.7656      59815.284      1.4017786      24.911987      1132.8037     -6140.8872     -6139.9572    
    260300  -6407.2817      59328.58       1.4132781     -178.12473      1142.2861     -6152.2866     -6158.8825    
    260400  -6409.3776      58607.512      1.4306662      481.28519      1086.8471     -6166.7582     -6149.1529    
    260500  -6396.8204      59861.957      1.4006856     -1219.7026      1119.7647     -6146.8528     -6192.4244    
    260600  -6401.5071      58541.28       1.4322848      1444.9388      1093.6537     -6157.3683     -6104.5723    
    260700  -6392.0332      59503.334      1.4091275     -865.77273      1060.2531     -6155.3505     -6187.5045    
    260800  -6394.5572      59781.745      1.402565      -668.35355      1088.5641     -6151.5545     -6176.4927    
    260900  -6404.5944      59258.001      1.4149614     -110.32586      1086.5018     -6162.0521     -6166.1326    
    261000  -6406.4452      58194.448      1.440821       568.39878      1092.7589     -6162.5062     -6141.8607    
    261100  -6398.5869      58418.946      1.4352841      936.17977      1071.0444     -6159.4953     -6125.36      
    261200  -6392.3409      59704.895      1.4043703     -1058.5999      1093.0155     -6148.3446     -6187.7931    
    261300  -6406.8102      59676.762      1.4050324     -1007.7837      1079.6493     -6165.7976     -6203.3348    
    261400  -6403.5502      58989.215      1.4214087     -438.44364      1085.5983     -6161.2096     -6177.3523    
    261500  -6395.4373      59249.61       1.4151618      187.23161      1105.0127     -6148.7628     -6141.8389    
    261600  -6397.6586      59335.736      1.4131077      358.36868      1098.7631     -6152.3793     -6139.1073    
    261700  -6408.0745      59348.642      1.4128004     -643.03662      1094.9249     -6163.6519     -6187.4716    
    261800  -6401.8289      59282.07       1.4143869     -252.23206      1128.8688     -6149.829      -6159.1618    
    261900  -6390.1575      59555.263      1.4078988      16.151111      1121.4764     -6139.8077     -6139.2074    
    262000  -6390.348       59763.091      1.4030028      612.18185      1100.3016     -6144.7252     -6121.89      
    262100  -6391.1684      60148.45       1.394014      -69.129596      1089.0716     -6148.0524     -6150.6477    
    262200  -6395.6671      59995.741      1.3975623     -292.57956      1047.9038     -6161.7412     -6172.6972    
    262300  -6402.4063      59014.301      1.4208045      418.32343      1129.1201     -6150.3502     -6134.9418    
    262400  -6396.1209      59726.919      1.4038525     -380.52313      1081.8629     -6154.6142     -6168.7996    
