fix 0 all npt temp ${T0}. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. ${T0}. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. $(40.0*dt) iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso ${P0}. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. ${P0}. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. $(100.0*dt)
fix 0 all npt temp 1100. 1100. 0.080000000000000001665 iso 1. 1. 0.2000000000000000111
run 500000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 11
  ghost atom cutoff = 11
  binsize = 5.5, bins = 7 7 7
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair born/coul/dsf, perpetual
      attributes: half, newton on
      pair build: half/bin/atomonly/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 4.223 | 4.223 | 4.223 Mbytes
   Step         PotEng         Volume        Density         Press           Temp          TotEng        Enthalpy   
    227500  -6656.0151      45753.654      1.8325921     -1217.0384      1076.8384     -6415.63       -6450.3852    
    227600  -6668.3279      44958.439      1.8650066      1097.8269      1076.1877     -6428.0881     -6397.2821    
    227700  -6654.3795      45478.026      1.8436988      870.50681      1087.8637     -6411.5332     -6386.8237    
    227800  -6656.902       45291.838      1.851278       1148.999       1135.8093     -6403.3527     -6370.8717    
    227900  -6655.6419      45603.918      1.8386092     -64.091017      1082.6679     -6413.9554     -6415.7797    
    228000  -6661.793       45364.868      1.8482978     -140.27772      1108.6378     -6414.3093     -6418.2812    
    228100  -6656.3911      45792.664      1.8310309     -1258.3693      1128.9309     -6404.3773     -6440.3434    
    228200  -6664.8026      45214.84       1.8544306      641.54458      1099.3641     -6419.3891     -6401.2841    
    228300  -6666.2439      45054.447      1.8610323      1140.8254      1097.5387     -6421.2378     -6389.157     
    228400  -6644.3582      45945.426      1.824943      -462.14237      1098.706      -6399.0915     -6412.3443    
    228500  -6659.6711      45216.029      1.8543819      1094.894       1115.5742     -6410.6389     -6379.7392    
    228600  -6651.9693      45631.726      1.8374888     -152.2324       1057.3167     -6415.9421     -6420.2779    
    228700  -6648.7859      45980.95       1.8235331     -485.63429      1110.736      -6400.8338     -6414.7711    
    228800  -6662.51        45370.884      1.8480527      1034.472       1076.5244     -6422.195      -6392.9006    
    228900  -6657.5321      45531.759      1.8415231      249.05935      1086.9485     -6414.8901     -6407.8121    
    229000  -6647.3209      45978.776      1.8236193     -981.23821      1112.5801     -6398.9571     -6427.1164    
    229100  -6652.4031      45758.446      1.8324002      611.64745      1080.3833     -6411.2267     -6393.7579    
    229200  -6657.1941      45833.929      1.8293824     -367.3797       1116.3673     -6407.9849     -6418.4946    
    229300  -6669.7188      45466.601      1.8441621     -570.20114      1085.9939     -6427.2899     -6443.4711    
    229400  -6656.269       45571.123      1.8399323     -243.96798      1069.9932     -6417.412      -6424.3513    
    229500  -6652.2789      45829.804      1.8295471     -676.13365      1114.2485     -6403.5426     -6422.8832    
    229600  -6667.959       45513.82       1.8422489     -896.71569      1092.3678     -6424.1072     -6449.5807    
    229700  -6663.3802      45589.422      1.8391938     -543.40787      1120.3022     -6413.2926     -6428.7551    
    229800  -6634.5391      46092.701      1.819112      -19.792769      1090.4787     -6391.109      -6391.6784    
    229900  -6653.3135      45671.419      1.8358918      124.50885      1126.8523     -6401.7637     -6398.2145    
    230000  -6661.2919      45556.759      1.8405125     -36.681344      1074.3527     -6421.4617     -6422.5047    
    230100  -6653.8898      45548.628      1.840841       766.30882      1104.3247     -6407.3688     -6385.5833    
    230200  -6646.0932      45694.473      1.8349656      439.66988      1127.9436     -6394.2998     -6381.7603    
    230300  -6652.8116      45755.075      1.8325352      134.53481      1121.7091     -6402.4099     -6398.5679    
    230400  -6658.342       45704.269      1.8345723     -1498.0475      1076.0335     -6418.1366     -6460.8704    
    230500  -6650.1286      45512.3        1.8423104      183.14893      1114.7624     -6401.2777     -6396.0751    
    230600  -6653.2502      45774.55       1.8317555     -161.2119       1095.2355     -6408.7583     -6413.3641    
    230700  -6669.2834      45002.154      1.8631949      1370.254       1102.1394     -6423.2503     -6384.7625    
    230800  -6651.4525      45638.474      1.8372171     -231.07743      1085.8772     -6409.0497     -6415.632     
    230900  -6656.473       45372.439      1.8479894      678.36004      1107.7488     -6409.1877     -6389.977     
    231000  -6652.7544      45472.962      1.8439041      798.04732      1153.6889     -6395.2139     -6372.5637    
    231100  -6652.0459      45762.062      1.8322554     -1327.273       1072.998      -6412.5181     -6450.4283    
    231200  -6657.7993      45336.584      1.8494508      420.44138      1071.6166     -6418.5799     -6406.6827    
    231300  -6658.2444      45669.18       1.8359818     -481.98036      1097.4466     -6413.2589     -6426.9975    
    231400  -6647.8675      45866.211      1.8280948     -731.4158       1120.6168     -6397.7097     -6418.6483    
    231500  -6658.8661      45644.078      1.8369915      38.511956      1102.9917     -6412.6428     -6411.5456    
    231600  -6645.5777      45923.753      1.8258043     -426.63153      1078.6691     -6404.784      -6417.0127    
    231700  -6644.2405      45934.597      1.8253732     -663.18815      1101.572      -6398.3341     -6417.3477    
    231800  -6653.9718      45411.053      1.846418       1386.1789      1087.0038     -6411.3175     -6372.0285    
    231900  -6644.7671      45996.04       1.8229348     -1048.7027      1050.9471     -6410.1618     -6440.2685    
    232000  -6663.1674      45573.03       1.8398554     -480.84706      1064.3056     -6425.5801     -6439.2575    
    232100  -6652.7169      45545.418      1.8409708      1011.2747      1095.9137     -6408.0736     -6379.3258    
    232200  -6653.3126      45918.414      1.8260166     -1371.3934      1066.2205     -6415.2977     -6454.6019    
    232300  -6668.0187      45374.627      1.8479002      250.52393      1102.4026     -6421.9268     -6414.8318    
    232400  -6656.3222      45740.934      1.8331017     -290.82946      1107.1044     -6409.1807     -6417.4837    
    232500  -6645.2734      45972.836      1.8238549     -619.21607      1046.1043     -6411.7492     -6429.517     
    232600  -6652.6595      45528.389      1.8416594      826.21698      1098.3713     -6407.4676     -6383.9893    
    232700  -6655.2611      45535.484      1.8413724      636.32869      1077.207      -6414.7937     -6396.7086    
    232800  -6652.8457      45809.989      1.8303384     -963.14707      1107.3463     -6405.6503     -6433.1889    
    232900  -6657.5875      45823.52       1.8297979     -520.7229       1107.7082     -6410.3113     -6425.2043    
    233000  -6642.6644      45733.666      1.833393       1222.5597      1135.8467     -6389.1068     -6354.2092    
    233100  -6652.7597      46124.23       1.8178685     -1401.4366      1098.5744     -6407.5224     -6447.8677    
    233200  -6658.9125      45412.379      1.8463641      528.54612      1071.6655     -6419.6821     -6404.7009    
    233300  -6647.7131      45954.107      1.8245983     -766.24441      1104.9401     -6401.0548     -6423.0325    
    233400  -6648.1218      45856.583      1.8284787      192.03795      1125.928      -6396.7783     -6391.2819    
    233500  -6653.7287      45802.498      1.8306378     -369.93865      1097.8503     -6408.6531     -6419.2288    
    233600  -6664.799       45278.943      1.8518052      774.20804      1075.1895     -6424.782      -6402.9022    
    233700  -6661.2325      45301.563      1.8508806      688.92031      1120.6132     -6411.0754     -6391.5962    
    233800  -6652.1256      45802.437      1.8306402     -383.52739      1104.3734     -6405.5939     -6416.558     
    233900  -6646.8958      45860.615      1.8283179      10.98085       1134.0214     -6393.7457     -6393.4314    
    234000  -6658.4991      45902.345      1.8266558     -902.56923      1095.6248     -6413.9203     -6439.7789    
    234100  -6657.5762      45614.48       1.8381835      130.25052      1087.2061     -6414.8768     -6411.1685    
    234200  -6651.7041      45810.696      1.8303102     -508.72521      1088.8865     -6408.6295     -6423.1754    
    234300  -6653.5268      45526.62       1.8417309      860.14978      1112.2462     -6405.2375     -6380.7959    
    234400  -6660.5279      45486.885      1.8433398     -186.17466      1081.8387     -6419.0266     -6424.3123    
    234500  -6657.0459      45160.762      1.8566512      2215.6473      1146.6738     -6401.0713     -6338.6185    
    234600  -6652.3358      45993.678      1.8230285     -1348.3425      1091.6461     -6408.6452     -6447.352     
    234700  -6661.6368      45114.062      1.8585731      1198.0152      1082.0882     -6420.0798     -6386.3461    
    234800  -6645.4724      45780.58       1.8315142      434.66356      1111.3173     -6397.3906     -6384.9705    
    234900  -6648.0389      45905.273      1.8265393     -511.87462      1082.6584     -6406.3546     -6421.0208    
    235000  -6655.665       45919.777      1.8259624     -1113.1949      1059.8174     -6419.0796     -6450.9847    
    235100  -6662.9049      45238.087      1.8534777      1092.3711      1119.7045     -6412.9508     -6382.1072    
    235200  -6645.7794      45867.084      1.82806       -481.5022       1090.8011     -6402.2774     -6416.0618    
    235300  -6642.5179      46120.124      1.8180303     -1219.7147      1119.0885     -6392.7012     -6427.8119    
    235400  -6663.6903      45175.465      1.8560469      1141.2987      1119.2709     -6413.8329     -6381.6525    
    235500  -6651.173       45705.468      1.8345241      224.89677      1089.3779     -6407.9886     -6401.573     
    235600  -6659.0556      45499.034      1.8428476      528.25879      1118.7166     -6409.3219     -6394.3203    
    235700  -6659.3929      45626.431      1.837702      -993.58022      1053.4916     -6424.2196     -6452.5146    
    235800  -6658.2974      45318.621      1.8501839      424.11392      1066.8378     -6420.1447     -6408.1484    
    235900  -6649.4571      45699.074      1.8347808     -225.13676      1087.8988     -6406.603      -6413.0246    
    236000  -6663.5737      45342.925      1.8491922      588.24972      1090.3867     -6420.1642     -6403.5162    
    236100  -6648.7287      45862.062      1.8282602     -112.6963       1106.2938     -6401.7682     -6404.9941    
    236200  -6653.2232      45966.35       1.8241123     -1094.6833      1121.3548     -6402.9006     -6434.307     
    236300  -6664.5837      45350.583      1.84888       -445.27859      1092.9526     -6420.6014     -6433.2053    
    236400  -6654.9963      45739.914      1.8331426     -203.39608      1124.4516     -6403.9824     -6409.789     
    236500  -6659.3785      45386.171      1.8474302      295.59731      1065.0901     -6421.616      -6413.2424    
    236600  -6657.1931      45602.799      1.8386543      840.12707      1111.8777     -6408.9861     -6385.0735    
    236700  -6646.6015      45690.884      1.8351097      175.77993      1084.3371     -6404.5424     -6399.5296    
    236800  -6647.3825      46006.867      1.8225058     -2085.1223      1071.5096     -6408.187      -6468.0618    
    236900  -6660.8087      45362.026      1.8484136      511.85988      1088.454      -6417.8306     -6403.3384    
    237000  -6645.4029      45663.272      1.8362193      826.11203      1102.6047     -6399.2659     -6375.7211    
    237100  -6645.5485      45886.834      1.8272733      501.88942      1132.6846     -6392.6968     -6378.3225    
    237200  -6658.8833      45655.567      1.8365292     -998.13121      1084.9363     -6416.6905     -6445.1332    
    237300  -6657.9439      45543.292      1.8410567      194.25133      1074.7167     -6418.0325     -6412.5107    
    237400  -6642.7617      45985.601      1.8233487     -1199.6683      1073.4799     -6403.1264     -6437.5592    
    237500  -6666.6613      45271.223      1.852121       371.29912      1107.1443     -6419.511      -6409.0195    
    237600  -6654.3732      45547.53       1.8408854     -4.9138249      1105.2481     -6407.6462     -6407.7859    
    237700  -6656.7494      45429.472      1.8456693      511.783        1108.5538     -6409.2844     -6394.7729    
    237800  -6654.2155      45804.844      1.830544      -622.14171      1092.3145     -6410.3756     -6428.1621    
    237900  -6644.7171      45805.873      1.8305029      31.443549      1127.3221     -6393.0624     -6392.1635    
    238000  -6652.0959      45675.443      1.8357301     -164.14494      1094.5842     -6407.7493     -6412.4289    
    238100  -6655.893       45397.623      1.8469642      385.51296      1099.7502     -6410.3932     -6399.4697    
    238200  -6657.2982      45779.842      1.8315438     -1101.943       1077.2156     -6416.8289     -6448.3153    
    238300  -6652.7756      45741.593      1.8330753      9.1313779      1098.6732     -6407.5163     -6407.2556    
    238400  -6658.8798      45436.767      1.845373      -209.06133      1066.1038     -6420.891      -6426.8199    
    238500  -6657.3675      45402.981      1.8467462      219.01306      1056.189      -6421.592      -6415.3856    
    238600  -6654.4004      45357.624      1.8485929      1171.2967      1118.568      -6404.6999     -6371.5405    
    238700  -6653.6055      45492.48       1.8431131      251.00753      1125.3457     -6402.392      -6395.2648    
    238800  -6659.7024      45645.193      1.8369466     -352.70095      1095.0203     -6415.2586     -6425.3068    
    238900  -6658.5647      45758.066      1.8324154     -897.59496      1135.9877     -6404.9756     -6430.6108    
    239000  -6651.9655      45712.711      1.8342334      317.57412      1083.4807     -6410.0976     -6401.0367    
    239100  -6648.8427      45981.532      1.82351       -907.32101      1096.7891     -6404.004      -6430.0436    
    239200  -6671.1437      44933.4        1.8660458      1041.4783      1118.3855     -6421.484      -6392.2755    
    239300  -6660.6629      45632.343      1.8374639     -930.56405      1152.8382     -6403.3122     -6429.816     
    239400  -6654.2296      45916.99       1.8260732     -1086.4799      1108.2675     -6406.8285     -6437.9661    
    239500  -6666.3006      45145.245      1.8572894      863.06851      1107.1018     -6419.1598     -6394.8407    
    239600  -6654.8898      45885.318      1.8273336     -1076.9938      1105.8056     -6408.0383     -6438.8827    
    239700  -6657.126       45418.861      1.8461005      323.29333      1070.1985     -6418.2232     -6409.0584    
    239800  -6650.0342      45720.487      1.8339215     -482.7182       1102.9015     -6403.831      -6417.6061    
    239900  -6660.8642      45378.556      1.8477402     -111.31836      1105.0291     -6414.186      -6417.3389    
    240000  -6665.116       44968.604      1.864585       1436.3177      1054.59       -6429.6975     -6389.3841    
    240100  -6662.2425      45362.458      1.848396       346.33704      1121.2039     -6411.9536     -6402.1477    
    240200  -6648.6308      45976.21       1.8237211     -1211.5116      1069.7999     -6409.8169     -6444.5826    
    240300  -6647.4731      45736.512      1.8332789      352.68227      1115.4516     -6398.4683     -6388.4004    
    240400  -6659.0843      45556.218      1.8405343      128.04432      1104.9734     -6412.4186     -6408.7778    
    240500  -6660.6609      45528.16       1.8416686      31.991991      1120.464      -6410.5372     -6409.6281    
    240600  -6669.6379      44902.806      1.8673172      1291.9218      1089.4957     -6426.4273     -6390.2198    
    240700  -6660.1709      45353.611      1.8487565      74.766342      1109.4718     -6412.501      -6410.3845    
    240800  -6659.5921      45814.335      1.8301648     -1111.7249      1130.7937     -6407.1625     -6438.9523    
    240900  -6657.9682      45588.323      1.8392382     -13.013242      1083.2056     -6416.1617     -6416.532     
    241000  -6656.5225      45550.977      1.8407461      609.16835      1108.1264     -6409.153      -6391.8339    
    241100  -6668.3082      45281.593      1.8516968      739.56994      1088.1266     -6425.4032     -6404.5011    
    241200  -6657.0826      45728.034      1.8336188     -748.54357      1116.823      -6407.7716     -6429.136     
    241300  -6653.209       45521.632      1.8419327      359.69376      1068.3493     -6414.719      -6404.4992    
    241400  -6651.5775      45703.715      1.8345945     -412.52529      1102.4425     -6405.4768     -6417.2445    
    241500  -6660.0456      45425.406      1.8458346      266.70356      1162.1836     -6400.6087     -6393.047     
    241600  -6654.8644      45569.248      1.840008       270.28942      1088.4335     -6411.8909     -6404.2033    
    241700  -6651.0646      45458.994      1.8444707      1032.1412      1113.4372     -6402.5095     -6373.2242    
    241800  -6660.174       45555.144      1.8405777     -316.51451      1061.0225     -6423.3195     -6432.319     
    241900  -6656.8928      45575.694      1.8397478      102.68063      1081.6447     -6415.4348     -6412.5139    
    242000  -6647.463       45823.418      1.829802       62.214576      1107.1194     -6400.3182     -6398.5388    
    242100  -6652.8075      45580.144      1.8395682      716.38361      1110.7936     -6404.8425     -6384.4622    
    242200  -6663.5823      45501.363      1.8427532     -95.12086       1110.1497     -6415.7611     -6418.4625    
    242300  -6667.4457      45146.387      1.8572424      784.07441      1085.469      -6425.134      -6403.0402    
    242400  -6652.7831      45797.169      1.8308508     -537.13567      1107.8722     -6405.4703     -6420.824     
    242500  -6659.1286      45305.349      1.8507259      1563.13        1110.6915     -6411.1864     -6366.9852    
    242600  -6657.4347      45831.897      1.8294635     -1027.0202      1070.0538     -6418.5642     -6447.9431    
    242700  -6654.6518      45411.616      1.8463951      1092.6575      1130.7625     -6402.2291     -6371.2592    
    242800  -6659.9112      45539.458      1.8412117     -700.78583      1102.9753     -6413.6915     -6433.6103    
    242900  -6662.0424      45159.242      1.8567137      1153.2453      1105.5948     -6415.238      -6382.7324    
    243000  -6644.6662      45936.118      1.8253128     -218.95919      1102.2519     -6398.608      -6404.8858    
    243100  -6655.7691      45524.603      1.8418125      235.35861      1085.8626     -6413.3696     -6406.682     
    243200  -6657.6763      45617.649      1.8380558     -267.18658      1074.1022     -6417.902      -6425.5094    
    243300  -6649.8965      45986.808      1.8233008     -1632.1059      1081.437      -6408.4849     -6455.3308    
    243400  -6653.5009      45611.812      1.838291       50.33116       1115.8678     -6404.4032     -6402.9704    
    243500  -6659.8011      45461.017      1.8443886     -25.88296       1095.2074     -6415.3155     -6416.0499    
    243600  -6650.7981      45759.426      1.8323609     -580.69607      1143.3539     -6395.5646     -6412.1498    
    243700  -6658.2233      45503.895      1.8426507      369.46886      1085.0622     -6416.0024     -6405.509     
    243800  -6654.3503      45758.939      1.8323804     -793.75512      1123.9782     -6403.4421     -6426.1121    
    243900  -6658.3268      45564.968      1.8401809      291.65012      1127.282      -6406.6811     -6398.3867    
    244000  -6659.7107      45549.914      1.8407891     -445.48842      1110.8054     -6411.7431     -6424.4083    
    244100  -6662.4016      45355.406      1.8486833      523.99553      1143.3401     -6407.1712     -6392.3376    
    244200  -6660.8027      45330.968      1.84968        797.72771      1102.7884     -6414.6248     -6392.0544    
    244300  -6660.6281      45608.959      1.838406      -1158.2772      1071.805      -6421.3667     -6454.3392    
    244400  -6653.4363      45730.943      1.8335022     -214.64384      1121.2793     -6403.1306     -6409.2572    
    244500  -6655.6415      45640.834      1.8371221      111.78589      1106.5016     -6408.6346     -6405.4502    
    244600  -6674.0629      45140.737      1.8574748     -375.38304      1101.1202     -6428.2573     -6438.8336    
    244700  -6657.3796      45235.591      1.8535799      883.08549      1115.7245     -6408.3139     -6383.381     
    244800  -6648.363       45889.617      1.8271624     -612.66175      1083.4116     -6406.5106     -6424.0585    
    244900  -6651.3704      45541.4        1.8411332      1183.5711      1118.8394     -6401.6093     -6367.9667    
    245000  -6660.4481      45697.8        1.834832      -1235.7079      1088.6549     -6417.4252     -6452.6705    
    245100  -6655.4902      45430.669      1.8456207      261.27051      1093.5602     -6411.3723     -6403.9638    
    245200  -6650.1615      45736.733      1.8332701      851.79166      1101.9489     -6404.1709     -6379.8552    
    245300  -6654.6433      45603.81       1.8386136      262.10892      1082.9293     -6412.8986     -6405.438     
    245400  -6650.6111      45918.634      1.8260078     -1600.3678      1034.4943     -6419.6786     -6465.5454    
    245500  -6653.0534      45754.173      1.8325713     -363.40773      1115.785      -6403.9742     -6414.3522    
    245600  -6654.1029      45511.652      1.8423366      472.40703      1077.6881     -6413.5281     -6400.1089    
    245700  -6658.7793      45589.268      1.8392        -675.20209      1061.3547     -6421.8507     -6441.0633    
    245800  -6656.8211      45108.911      1.8587854      1580.6664      1064.4125     -6419.2098     -6374.7065    
    245900  -6651.2109      45865.762      1.8281127     -624.0006       1118.3945     -6401.5491     -6419.4125    
    246000  -6659.2631      45256.423      1.8527267      535.30612      1088.251      -6416.3303     -6401.2096    
    246100  -6660.5888      45297.569      1.8510438      738.79626      1106.0584     -6413.6809     -6392.7932    
    246200  -6655.9414      45825.236      1.8297295     -1587.5339      1109.2036     -6408.3314     -6453.7378    
    246300  -6665.2921      45241.914      1.8533209      669.30846      1082.3586     -6423.6747     -6404.7749    
    246400  -6650.041       45862.937      1.8282254      206.92393      1101.3321     -6404.1882     -6398.2649    
    246500  -6646.8753      46226.739      1.8138373     -1192.8843      1095.2976     -6402.3695     -6436.7871    
    246600  -6663.0188      45467.984      1.844106       110.65934      1104.7816     -6416.3959     -6413.2555    
    246700  -6658.1726      45705.349      1.8345289     -184.42282      1105.1889     -6411.4588     -6416.7198    
    246800  -6658.2328      45250.629      1.8529639      1261.5604      1152.2116     -6401.022      -6365.3915    
    246900  -6660.9199      45664.247      1.8361801     -1033.1492      1076.3586     -6420.642      -6450.0881    
    247000  -6652.0732      45325.516      1.8499025      926.96972      1108.4233     -6404.6374     -6378.4135    
    247100  -6651.0755      45569.669      1.8399911      478.31733      1096.7652     -6406.2421     -6392.6377    
    247200  -6655.8478      45595.434      1.8389513      374.78675      1073.819      -6416.1367     -6405.4709    
    247300  -6662.3225      45395.059      1.8470685      228.58269      1130.5116     -6409.9558     -6403.4793    
    247400  -6644.6778      46271.261      1.812092      -1379.452       1114.6404     -6395.8541     -6435.6931    
    247500  -6670.9546      45108.07       1.85882        292.08578      1143.0075     -6415.7985     -6407.575     
    247600  -6666.1798      45710.915      1.8343055     -762.5036       1123.5719     -6415.3623     -6437.1169    
    247700  -6653.231       45488.924      1.8432571      673.8591       1107.3758     -6406.029      -6386.8968    
    247800  -6657.8027      45348.714      1.8489562      10.450897      1127.6926     -6406.0653     -6405.7695    
    247900  -6662.0376      45353.748      1.8487509      1165.6118      1105.7948     -6415.1885     -6382.1929    
    248000  -6647.6339      45971.069      1.823925      -399.16128      1105.449      -6400.862      -6412.3151    
    248100  -6665.5911      45483.374      1.843482      -478.72026      1110.2779     -6417.7412     -6431.3314    
    248200  -6657.0647      45982.067      1.8234888     -1469.7146      1075.4757     -6416.9838     -6459.1643    
    248300  -6644.8531      45688.982      1.8351861      776.69656      1104.5864     -6398.2738     -6376.1249    
    248400  -6653.9052      45868.115      1.828019      -950.83453      1093.0418     -6409.903      -6437.1241    
    248500  -6658.7862      45545.611      1.840963      -651.88948      1064.8858     -6421.0693     -6439.6008    
    248600  -6656.2676      45912.761      1.8262414     -802.57246      1100.0661     -6410.6973     -6433.6962    
    248700  -6655.1764      45991.878      1.8230998     -822.70465      1098.8162     -6409.8852     -6433.5016    
    248800  -6664.3084      45157.714      1.8567765      1317.91        1125.9412     -6412.962      -6375.8164    
    248900  -6648.7169      45776.929      1.8316603     -638.31606      1087.2665     -6406.0039     -6424.2417    
    249000  -6662.1858      45592.979      1.8390503      23.558755      1134.1564     -6409.0055     -6408.3351    
    249100  -6656.5891      45689.577      1.8351622     -390.7555       1099.7754     -6411.0838     -6422.227     
    249200  -6661.1594      45080.409      1.8599606      1532.2302      1083.7749     -6419.2259     -6376.1135    
    249300  -6652.0432      45962.069      1.8242822     -1451.3715      1102.4571     -6405.9392     -6447.5751    
    249400  -6657.7328      45695.856      1.83491       -238.26663      1119.3581     -6407.8559     -6414.6516    
    249500  -6656.2922      45738.04       1.8332177     -565.10144      1081.9523     -6414.7656     -6430.8978    
    249600  -6661.3888      45313.264      1.8504026      2083.2481      1157.5431     -6402.9878     -6344.0687    
    249700  -6640.482       46317.062      1.8103001     -759.22568      1139.3433     -6386.1438     -6408.0922    
    249800  -6649.5559      45753.235      1.8326089      128.14033      1109.0863     -6401.972      -6398.3127    
    249900  -6654.9383      45817.549      1.8300364     -800.12405      1071.809      -6415.676      -6438.5572    
    250000  -6649.8257      45579.57       1.8395914      145.28021      1095.4872     -6405.2776     -6401.1446    
    250100  -6662.4226      45541.818      1.8411163     -371.49518      1069.3763     -6423.7033     -6434.263     
    250200  -6649.3086      45336.048      1.8494727      382.52083      1079.2585     -6408.3832     -6397.5592    
    250300  -6653.8613      45624.67       1.8377729     -657.11048      1049.1454     -6419.6581     -6438.3705    
    250400  -6658.8537      45380.822      1.847648       64.896812      1109.2798     -6411.2266     -6409.3884    
    250500  -6646.4746      45494.527      1.8430301      1321.1846      1133.5388     -6393.4321     -6355.9165    
    250600  -6654.0027      45718.455      1.834003      -128.96263      1100.4052     -6408.3568     -6412.0367    
    250700  -6663.9086      45446.187      1.8449905      374.12881      1097.7249     -6418.861      -6408.2487    
    250800  -6645.2803      45471.389      1.8439679      1549.9784      1100.1419     -6399.6931     -6355.7031    
    250900  -6658.864       45403.804      1.8467128      448.85922      1082.9743     -6417.1092     -6404.389     
    251000  -6660.4596      45143.865      1.8573461      1558.5718      1076.3752     -6420.1779     -6376.2627    
    251100  -6655.3175      45700.887      1.834708      -468.29045      1116.097      -6406.1686     -6419.5263    
    251200  -6656.1826      45376.355      1.8478299     -36.588921      1066.1529     -6418.1828     -6419.2191    
    251300  -6670.3864      44969.356      1.8645538      437.92118      1049.3727     -6436.1326     -6423.8411    
    251400  -6655.0425      45460.985      1.8443899      600.64167      1081.1272     -6413.7        -6396.6571    
    251500  -6651.464       45735.21       1.8333311      115.97619      1103.9575     -6405.0251     -6401.7145    
    251600  -6649.3915      45809.641      1.8303523     -140.47809      1148.0742     -6393.1042     -6397.1208    
    251700  -6661.1088      45532.321      1.8415003     -247.54938      1112.8337     -6412.6884     -6419.7235    
    251800  -6664.339       45787.427      1.8312404     -1477.4648      1128.3028     -6412.4654     -6454.6888    
    251900  -6644.7035      46013.262      1.8222525     -276.59045      1153.5474     -6387.1945     -6395.138     
    252000  -6647.2033      45609.505      1.838384       991.13196      1088.9017     -6404.1253     -6375.9105    
    252100  -6653.9501      45375.435      1.8478673      1313.0526      1088.7344     -6410.9094     -6373.7223    
    252200  -6647.9017      46008.431      1.8224439     -632.9825       1120.4881     -6397.7726     -6415.9495    
    252300  -6652.3077      45395.073      1.847068       672.45812      1108.0176     -6404.9624     -6385.9094    
    252400  -6658.2044      45649.312      1.8367809     -1152.1524      1077.4802     -6417.676      -6450.5032    
    252500  -6672.1654      45184.376      1.8556809     -129.93054      1089.4365     -6428.968      -6432.6323    
    252600  -6649.5684      45769.103      1.8319735     -633.52159      1088.1359     -6406.6614     -6424.7591    
    252700  -6661.5873      45511.004      1.8423629     -761.39662      1113.8507     -6412.9399     -6434.5679    
    252800  -6660.7755      45410.932      1.8464229      320.12594      1113.5188     -6412.2022     -6403.1287    
    252900  -6653.667       45924.618      1.8257699     -1433.9497      1093.7097     -6409.5157     -6450.6183    
    253000  -6658.4353      45216.408      1.8543663      1169.0656      1109.7014     -6410.7142     -6377.7209    
    253100  -6659.4932      45115.65       1.8585077      1799.2118      1090.8604     -6415.978      -6365.314     
    253200  -6654.8541      46102.555      1.8187231     -1478.5692      1112.1502     -6406.5863     -6449.1321    
    253300  -6667.3207      45232.458      1.8537083      728.5008       1091.7562     -6423.6055     -6403.0386    
    253400  -6653.2644      46050.89       1.8207636     -1136.0878      1092.7215     -6409.3337     -6441.9879    
    253500  -6653.2261      45735.904      1.8333033     -188.72041      1126.3341     -6401.792      -6407.1792    
    253600  -6652.5839      45592.219      1.839081       279.28808      1058.3966     -6416.3156     -6408.3681    
    253700  -6652.1148      45703.792      1.8345914     -215.47041      1070.732      -6413.0929     -6419.2394    
    253800  -6652.6897      46000.078      1.8227748     -1380.1509      1060.4732     -6415.9579     -6455.5834    
    253900  -6646.7473      45648.842      1.8367998      665.53236      1125.5666     -6395.4845     -6376.5223    
    254000  -6658.695       45399.149      1.8469021      1229.7246      1101.7906     -6412.7398     -6377.8944    
    254100  -6650.6673      45913.841      1.8261984     -878.43793      1100.1905     -6405.0693     -6430.2428    
    254200  -6652.4255      45762.216      1.8322492     -238.17104      1129.2563     -6400.3391     -6407.1419    
    254300  -6660.7748      45661.709      1.8362822     -299.5918       1103.6322     -6414.4084     -6422.9467    
    254400  -6656.0713      45476.188      1.8437733      7.2240934      1129.7425     -6403.8763     -6403.6713    
    254500  -6657.0281      45456.321      1.8445792      880.88955      1091.1368     -6413.4511     -6388.4589    
    254600  -6670.5231      45266.349      1.8523204      107.30902      1089.491      -6427.3135     -6424.2817    
    254700  -6649.9711      46064.395      1.8202298     -648.70544      1116.4363     -6400.7465     -6419.3975    
    254800  -6654.171       45506.691      1.8425375      407.81593      1103.104      -6407.9226     -6396.3394    
    254900  -6665.3707      45407.529      1.8465612     -629.01162      1099.6209     -6419.8998     -6437.7267    
    255000  -6659.2913      45439.987      1.8452422      813.40435      1124.9285     -6408.1709     -6385.1016    
